design,profile,batch,posterior_prob,Z_1,Z_2,Z_3,Z_4
Adaptive,88,7,2e-5,"$10,000",Prohibit all,Maintain status quo,Eliminate
Adaptive,88,8,4e-5,"$10,000",Prohibit all,Maintain status quo,Eliminate
Adaptive,88,9,1e-5,"$10,000",Prohibit all,Maintain status quo,Eliminate
Adaptive,88,10,5e-5,"$10,000",Prohibit all,Maintain status quo,Eliminate
Adaptive,89,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,1,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,2,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,3,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,4,4e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,5,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,6,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,7,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,8,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,9,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,89,10,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,0,0.00520833333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,1,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,2,2e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,3,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,4,7e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,5,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,6,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,7,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,8,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,9,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,90,10,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,0,0.00520833333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,1,4e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,2,1.9e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,3,1.4e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,4,1.7e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,5,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,6,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,7,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,8,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,9,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,91,10,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,0,0.00520833333333333,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,1,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,2,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,3,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,4,1.4e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,5,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,6,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,7,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,8,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,9,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,92,10,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Eliminate
Adaptive,93,0,0.00520833333333333,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,1,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,2,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,3,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,4,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,5,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,6,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,7,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,8,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,9,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,93,10,0,No limits,Allow all,Maintain status quo,Eliminate
Adaptive,94,0,0.00520833333333333,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,1,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,2,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,3,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,4,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,5,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,6,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,7,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,8,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,9,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,94,10,0,"100,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,0,0.00520833333333333,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,1,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,2,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,3,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,4,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,5,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,6,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,7,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,8,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,9,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,95,10,0,"$1,000,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,0,0.00520833333333333,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,1,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,2,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,3,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,4,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,5,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,6,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,7,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,8,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,9,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,96,10,0,"$10,000",Allow all,Maintain status quo,Eliminate
Adaptive,97,0,0.00520833333333333,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,1,0.00107,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,2,0.00181,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,3,0.0029,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,4,0.0074400000000000004,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,5,0.00513,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,6,2.4e-4,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,7,5e-5,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,8,4e-5,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,9,0,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,97,10,1e-5,No limits,Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,0,0.00520833333333333,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,1,0.00123,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,2,0.00281,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,3,0.00559,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,4,0.00873,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,5,0.00379,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,6,0.0026,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,7,0.00144,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,8,8.4e-4,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,9,0.00224,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,98,10,0.0068,"100,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,0,0.00520833333333333,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,1,0.10841,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,2,0.01252,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,3,0.03926,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,4,0.04054,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,5,0.05233,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,6,0.02272,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,7,0.00783,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,8,0.00214,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,9,0.00261,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,99,10,0.00151,"$1,000,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,0,0.00520833333333333,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,1,9.9e-4,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,2,0.00203,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,3,0.02123,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,4,0.07268,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,5,0.04326,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,6,0.02363,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,7,0.01042,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,8,0.00818,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,9,0.01248,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,100,10,0.01243,"$10,000",Prohibit all,Prohibit all,Disclose > $500
Adaptive,101,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,1,0.00144,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,2,6.6e-4,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,3,0.00383,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,4,0.00662,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,5,0.00128,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,6,3e-5,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,7,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,8,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,9,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,101,10,1e-5,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,0,0.00520833333333333,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,1,0.00153,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,2,0.00108,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,3,0.00781,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,4,0.00796,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,5,8.9e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,6,5.4e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,7,1e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,8,3e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,9,9e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,102,10,2.2e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,0,0.00520833333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,1,0.16624,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,2,0.00515,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,3,0.0585,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,4,0.03716,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,5,0.01375,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,6,0.00631,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,7,6.3e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,8,4e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,9,4e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,103,10,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,0,0.00520833333333333,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,1,0.00181,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,2,7.8e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,3,0.02426,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,4,0.05662,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,5,0.01032,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,6,0.00716,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,7,7.4e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,8,2.6e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,9,6.9e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,104,10,3.9e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Adaptive,105,0,0.00520833333333333,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,1,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,2,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,3,1e-5,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,4,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,5,2e-5,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,6,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,7,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,8,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,9,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,105,10,0,No limits,Allow all,Prohibit all,Disclose > $500
Adaptive,106,0,0.00520833333333333,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,1,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,2,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,3,4e-5,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,4,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,5,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,6,1e-5,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,7,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,8,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,9,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,106,10,0,"100,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,0,0.00520833333333333,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,1,1e-5,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,2,1e-5,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,3,5.5e-4,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,4,2.7e-4,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,5,4.2e-4,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,6,1.5e-4,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,7,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,8,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,9,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,107,10,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,0,0.00520833333333333,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,1,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,2,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,3,1e-4,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,4,2.5e-4,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,5,4e-4,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,6,1.5e-4,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,7,2e-5,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,8,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,9,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,108,10,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Adaptive,109,0,0.00520833333333333,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,1,0.00151,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,2,0.02265,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,3,0.00549,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,4,8.6e-4,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,5,9.2e-4,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,6,0,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,7,0,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,8,0,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,9,0,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,109,10,0,No limits,Prohibit all,5:1 match,Disclose > $500
Adaptive,110,0,0.00520833333333333,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,1,0.00104,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,2,0.02617,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,3,0.00926,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,4,8.4e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,5,5.1e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,6,7e-5,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,7,1e-5,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,8,0,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,9,0,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,110,10,2e-5,"100,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,0,0.00520833333333333,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,1,0.06843,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,2,0.14459,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,3,0.06685,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,4,0.0038,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,5,0.00754,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,6,7.4e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,7,0,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,8,1e-5,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,9,0,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,111,10,0,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,0,0.00520833333333333,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,1,0.001,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,2,0.01429,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,3,0.03069,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,4,0.00482,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,5,0.00721,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,6,9.5e-4,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,7,4e-5,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,8,0,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,9,2e-5,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,112,10,2e-5,"$10,000",Prohibit all,5:1 match,Disclose > $500
Adaptive,113,0,0.00520833333333333,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Adaptive,113,1,0.00254,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Adaptive,113,2,0.00619,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Adaptive,113,3,0.00863,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Adaptive,113,4,7.8e-4,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Adaptive,113,5,2.9e-4,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
