design,batch,profile,posterior_prob,Z_1,Z_2,Z_3,Z_4
Static,3,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,4,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,5,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,6,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,7,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,8,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,9,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,10,22,0,"100,000",Allow all,5:1 match,Disclose > $200
Static,0,23,0.005208333333333333,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,1,23,6e-5,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,2,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,3,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,4,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,5,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,6,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,7,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,8,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,9,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,10,23,0,"$1,000,000",Allow all,5:1 match,Disclose > $200
Static,0,24,0.005208333333333333,"$10,000",Allow all,5:1 match,Disclose > $200
Static,1,24,5.1e-4,"$10,000",Allow all,5:1 match,Disclose > $200
Static,2,24,1e-5,"$10,000",Allow all,5:1 match,Disclose > $200
Static,3,24,1e-5,"$10,000",Allow all,5:1 match,Disclose > $200
Static,4,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,5,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,6,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,7,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,8,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,9,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,10,24,0,"$10,000",Allow all,5:1 match,Disclose > $200
Static,0,25,0.005208333333333333,No limits,Prohibit all,1:1 match,Disclose > $200
Static,1,25,0.00143,No limits,Prohibit all,1:1 match,Disclose > $200
Static,2,25,1.2e-4,No limits,Prohibit all,1:1 match,Disclose > $200
Static,3,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,4,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,5,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,6,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,7,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,8,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,9,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,10,25,0,No limits,Prohibit all,1:1 match,Disclose > $200
Static,0,26,0.005208333333333333,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,1,26,0.03039,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,2,26,0.01377,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,3,26,0.00168,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,4,26,0.0083,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,5,26,0.01352,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,6,26,0.01154,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,7,26,0.01571,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,8,26,0.01136,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,9,26,0.00271,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,10,26,0.0059,"100,000",Prohibit all,1:1 match,Disclose > $200
Static,0,27,0.005208333333333333,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,1,27,0.00788,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,2,27,0.01632,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,3,27,0.00533,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,4,27,0.0049,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,5,27,0.0071,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,6,27,0.00436,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,7,27,0.00625,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,8,27,0.00374,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,9,27,0.00124,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,10,27,0.00243,"$1,000,000",Prohibit all,1:1 match,Disclose > $200
Static,0,28,0.005208333333333333,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,1,28,0.1069,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,2,28,0.09211,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,3,28,0.03339,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,4,28,0.09779,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,5,28,0.08503,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,6,28,0.15817,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,7,28,0.07114,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,8,28,0.08472,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,9,28,0.04848,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,10,28,0.09893,"$10,000",Prohibit all,1:1 match,Disclose > $200
Static,0,29,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,1,29,2.9e-4,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,2,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,3,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,4,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,5,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,6,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,7,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,8,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,9,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,10,29,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,0,30,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,1,30,0.00304,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,2,30,2.7e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,3,30,2e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,4,30,3e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,5,30,7e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,6,30,4e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,7,30,1e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,8,30,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,9,30,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,10,30,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,0,31,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,1,31,7.5e-4,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,2,31,3.2e-4,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,3,31,8e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,4,31,4e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,5,31,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,6,31,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,7,31,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,8,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,9,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,10,31,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,0,32,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,1,32,0.01101,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,2,32,0.00126,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,3,32,5.4e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,4,32,2.8e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,5,32,3.3e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,6,32,6.9e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,7,32,6e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,8,32,0,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,9,32,0,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,10,32,0,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $200
Static,0,33,0.005208333333333333,No limits,Allow all,1:1 match,Disclose > $200
Static,1,33,3.3e-4,No limits,Allow all,1:1 match,Disclose > $200
Static,2,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,3,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,4,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,5,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,6,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,7,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,8,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,9,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,10,33,0,No limits,Allow all,1:1 match,Disclose > $200
Static,0,34,0.005208333333333333,"100,000",Allow all,1:1 match,Disclose > $200
Static,1,34,0.00628,"100,000",Allow all,1:1 match,Disclose > $200
Static,2,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,3,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,4,34,1e-5,"100,000",Allow all,1:1 match,Disclose > $200
Static,5,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,6,34,1e-5,"100,000",Allow all,1:1 match,Disclose > $200
Static,7,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,8,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,9,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,10,34,0,"100,000",Allow all,1:1 match,Disclose > $200
Static,0,35,0.005208333333333333,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,1,35,0.00121,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,2,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,3,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,4,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,5,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,6,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,7,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,8,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,9,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,10,35,0,"$1,000,000",Allow all,1:1 match,Disclose > $200
Static,0,36,0.005208333333333333,"$10,000",Allow all,1:1 match,Disclose > $200
Static,1,36,0.01828,"$10,000",Allow all,1:1 match,Disclose > $200
Static,2,36,1e-5,"$10,000",Allow all,1:1 match,Disclose > $200
Static,3,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,4,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,5,36,1e-5,"$10,000",Allow all,1:1 match,Disclose > $200
Static,6,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,7,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,8,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,9,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,10,36,0,"$10,000",Allow all,1:1 match,Disclose > $200
Static,0,37,0.005208333333333333,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,1,37,0.00103,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,2,37,1e-5,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,3,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,4,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,5,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,6,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,7,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,8,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,9,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,10,37,0,No limits,Prohibit all,Maintain status quo,Disclose > $200
Static,0,38,0.005208333333333333,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,1,38,0.02441,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,2,38,0.00314,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,3,38,8.4e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,4,38,0.00204,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,5,38,0.00126,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,6,38,8e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,7,38,0.00651,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,8,38,0.00274,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,9,38,6.1e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,10,38,0.00145,"100,000",Prohibit all,Maintain status quo,Disclose > $200
Static,0,39,0.005208333333333333,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,1,39,0.00713,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,2,39,0.00428,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,3,39,0.00247,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,4,39,0.00093000000000000005,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,5,39,5.6e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,6,39,4.2e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,7,39,0.00216,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,8,39,7.6e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,9,39,1.9e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,10,39,7.1e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $200
Static,0,40,0.005208333333333333,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,1,40,0.09047,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,2,40,0.02251,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,3,40,0.01482,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,4,40,0.01602,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,5,40,0.00665,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,6,40,0.01172,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,7,40,0.02865,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,8,40,0.02054,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,9,40,0.01016,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,10,40,0.02492,"$10,000",Prohibit all,Maintain status quo,Disclose > $200
Static,0,41,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,1,41,8e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,2,41,1e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,3,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,4,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,5,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,6,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,7,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,8,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,9,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,10,41,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,0,42,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,1,42,0.00167,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,2,42,6e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,3,42,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,4,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,5,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,6,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,7,42,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,8,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,9,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,10,42,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,0,43,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,1,43,4.4e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,2,43,8e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,3,43,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,4,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,5,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,6,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,7,43,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,8,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,9,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,10,43,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,0,44,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,1,44,0.00614,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,2,44,2e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,3,44,2.1e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,4,44,5e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,5,44,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,6,44,6e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,7,44,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,8,44,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,9,44,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
Static,10,44,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $200
